Date,Message,Permalink,Platform,Type
2021-11-23T23:30:51Z,SOS from our brother-in-arms Michael Simms who has woken to another Facebook ban this morning! Sydney MMAMV needs your help! Please share and help us achieve the best event yet!,https://www.facebook.com/MMAMVAUSTRALIA/posts/436868568033577,facebook,PostedOnFacebookActivity
2022-01-01T21:14:32Z,Tiffany Judd yes (Michael here) we were able to make someone else an admin and they have given me access to their account so I can film today and post what happened yesterday.,https://www.facebook.com/MMAMVAUSTRALIA/posts/460312022355898?comment_id=460384402348660&reply_comment_id=460633428990424,facebook,CommentedOnFacebookActivity
2021-03-14T03:43:24Z,Meh 🤷🏻‍♂️ are we meant to act surprised. 🙄,https://www.facebook.com/MMAMVAUSTRALIA/posts/273192757734493,facebook,SharedAPostOnFacebookActivity
2021-11-02T11:08:34Z,Pirihira Priscilla oh 100%. I guess what I’m trying to say is that time you run into a cop on the street you’d rather that cop be on our side. If all the ones on our side are fired then what type of police do we have left?,https://www.facebook.com/MMAMVAUSTRALIA/videos/261124215977642/?comment_id=261146275975436&reply_comment_id=261188832637847,facebook,CommentedOnFacebookActivity
2021-03-17T08:42:15Z,I’m out. Much love to you all.,https://www.facebook.com/MMAMVAUSTRALIA/posts/275359937517775,facebook,SharedAPostOnFacebookActivity
2021-12-23T06:58:51Z,Quintus Maximus sometimes I just need a day without only talking about the jabby. And considering I just came back from a Facebook ban for talking about the jabbies I’m just playing it a little low key for a few days.,https://www.facebook.com/MMAMVAUSTRALIA/posts/454322742954826?comment_id=454571336263300&reply_comment_id=454574919596275,facebook,CommentedOnFacebookActivity
2021-05-17T22:36:29Z,"At its heart, reconciliation is about strengthening relationships between Aboriginal and Torres Strait Islander peoples and non-Indigenous peoples, for the benefit of all Australians. Our next millions march against mandatory vaccines will be held on reconciliation week, and what a time this will be to ALL stand together as one and say NO. We will celebrate our Mob who have had the strength to stand up and speak out. We will acknowledge the genocide forced on the first Australians via vaccines in history. Still today First Nations people have more vaccines on their schedule and also are requested to get it first. We are a movement based on freedom which is something the First Nation people have been fighting for for over 200 years. We acknowledge the original owners of this land and hope that as many First Nation people that can, join us on the 29th May. #MMAMV #MMAMCV #reconciliation",https://www.facebook.com/MMAMVAUSTRALIA/posts/315547240165711,facebook,SharedAPostOnFacebookActivity
2021-11-25T14:16:28Z,Michael Johnstone as people running events we can’t be in each city. As out poster grows with locations that is only because people in those areas put their hands up to lead events. Nobody in Brisbane has done it unfortunately. Yes we’ve literally had a million comments and messages asking why not Brisbane. All it would of taken was one of those people to form a team or group and made it happen. Nobody did. In every other location on the poster someone did.,https://www.facebook.com/MMAMVAUSTRALIA/posts/437047498015684?comment_id=437054798014954&reply_comment_id=437848551268912,facebook,CommentedOnFacebookActivity
2022-01-27T03:58:03Z,Craig Stevens so let’s find some we can trust hey,https://www.facebook.com/MMAMVAUSTRALIA/posts/476026430784457?comment_id=476065887447178&reply_comment_id=476072387446528,facebook,CommentedOnFacebookActivity
2021-11-26T21:29:54Z,Let’s go Australia!!! A little rain (or a lot) never stopped nobody!! @nsw_freedomkeepers @freedomkeepers_aus,https://www.facebook.com/MMAMVAUSTRALIA/posts/438636144523486,facebook,PostedOnFacebookActivity
2021-09-20T12:48:12Z,"Just remember, it has always been the unions that organise protests for the employees they support. They do this to fight for employees rights. This is what happens when instead of fighting for an employees rights (who pay their wages), they instead decide to not listen to employees and force them to be vaccinated.",https://www.facebook.com/MMAMVAUSTRALIA/posts/395993298787771,facebook,SharedAPostOnFacebookActivity
2021-07-10T01:54:08Z,"CALL FOR ACTION! Please print out and stick up this poster (b&w prints are fine) on as many community notice boards and friendly businesses as you can. ❤️ This is the FIRST BIG EVENT at the doorstep of our national 'government' (yeah yeah we know) and is HUGELY SYMBOLIC. Whatever it takes, join us from Sydney, Melbourne and everywhere near and far. Fill a bus. Make a convoy. Peaceful and family friendly. ❤️ A4 version for posters, Insta size for online posts and FB banner size below.",https://www.facebook.com/MMAMVAUSTRALIA/posts/349025530151215,facebook,PostedOnFacebookActivity
2021-11-20T07:21:47Z,Amazing scenes today in Sydney. Well done to all involved and all that attended!! 📷: @nlpsurfphotographymaroubra,https://www.facebook.com/MMAMVAUSTRALIA/posts/434624391591328,facebook,PostedOnFacebookActivity
2021-11-22T03:23:30Z,"Sydney we hear you and we are doing our best to organise an amazing event for you all. We’ve talked sound, stage and location all day. Trust we are doing our best. Happy to have Allan @ourvoicesmatter_official joining us on this endeavour. #mmamv #ourvoicesmatter",https://www.facebook.com/MMAMVAUSTRALIA/posts/435769988143435,facebook,PostedOnFacebookActivity
2022-02-07T10:48:05Z,,https://www.facebook.com/MMAMVAUSTRALIA/videos/433760755202851/,facebook,PostedOnFacebookActivity
2022-02-06T14:02:44Z,"Mark Thomas we’d actually left a whole lane empty the entire convoy until the police blocked the road. (And they know what they were doing so the emergency lane was closed. Also people going to fly out accessed the blocked road but were pulled over to prove they were flying out.) Our intentions were never to block people getting to the airport, it was to greet all the politicians at the airport. Police blocked the road so we couldn’t get there.",https://www.facebook.com/MMAMVAUSTRALIA/posts/482331606820606?comment_id=482358920151208&reply_comment_id=482585366795230,facebook,CommentedOnFacebookActivity
2021-04-28T07:48:48Z,"With Craig Kelly being constantly banned and silenced from social media, come and show him your support at the Millions March against Mandatory Vaccinations on the 29th of May at Hyde Park in Sydney. #mmamv #mmamcv",https://www.facebook.com/MMAMVAUSTRALIA/posts/302811968105905,facebook,SharedAPostOnFacebookActivity
2022-01-29T21:09:21Z,"So maybe not a truck convoy but definitely there’s a convoy on the way to Canberra. We will see whoever turns up tomorrow!! Trucks, Bikes, buses, cars, trains - whatever you’ve got. #ConvoyForFreedom2022 #ConvoyForFreedom #ConvoyToCanberra #Australia",https://www.facebook.com/MMAMVAUSTRALIA/posts/477677407286026,facebook,PostedOnFacebookActivity
2021-10-16T23:44:44Z,"I joined the NSW Police Force as a fresh faced 19 year old in 1990. I walked out unceremoniously in July, well before the mandates, but unwilling to enforce PHOs and what I considered the destruction of human rights. I reluctantly resigned on 5th of October 2021.. to stand with the public who are rightly in distress over the vaccine mandates, and the police enforcement of the Public Health Orders. There are many decent police, but they are effectively gagged. It is for that reason, along with the now coercion to accept the vaccine, that I have chosen to resign and be able to honour my Oath to protect the public without fear or favour. Our cause must always be peaceful, based in love, empathy, wisdom and uncensored fact. Thank you all for joining this channel and to those who have contributed to the legal fund for officers and unsworn staff who are challenging this mandate. Kindest regards, Roland Chrystal Former Senior Constable NSW, Australia.",https://www.facebook.com/MMAMVAUSTRALIA/posts/413168843736883,facebook,SharedAPostOnFacebookActivity
2022-01-24T07:17:50Z,"Bron Wyn Bron Wyn that was my point about the “lifeguard” instead of saving people, actually telling people to be more afraid of the flies (covid) than the crocs - and yes even if he’s not going to get into the water himself.",https://www.facebook.com/MMAMVAUSTRALIA/posts/474380094282424?comment_id=474384477615319&reply_comment_id=474396387614128,facebook,CommentedOnFacebookActivity
2021-10-04T02:13:27Z,"Want KFC with your Jab? Happening NOW at Manukau Vodafone Trust Stadium. The government was suggesting vaccinating people while in the drive thru but upped it a notch by offering KFC to everyone attending the vaccination centre. Meanwhile in Malaysia if you’re vaccinated you can buy one meal, get one free for an entire month 😅. Who says these people don’t really care about us 😂🤣",https://www.facebook.com/MMAMVAUSTRALIA/posts/404633327923768,facebook,PostedOnFacebookActivity
2021-11-23T10:04:44Z,Thank you for watching. Please share with your communities now if you can <3,https://www.facebook.com/MMAMVAUSTRALIA/videos/671082707238692/?comment_id=671097273903902,facebook,CommentedOnFacebookActivity
2022-02-11T09:15:49Z,"Thank you to Denholm Samaras and the Canberra Weekly for writing a fair story for the Canberra Community. “CW visited the campgrounds at Exhibition Park, where thousands have descended upon Canberra to participate in more COVID-19 vaccine mandate protests this weekend. It’s Friday morning, and from the procession of cars and cacophony of horns, cheering and chants heard outside the main gate at EPIC, add some tyre screeching and you’d think Summernats had returned to Canberra. Just outside we meet Michael Simms, a Canberra disability worker who, since 15 November 2021, hasn’t been able to work due to his vaccination status. We jump in a car and are taken on a tour of the expansive campgrounds, where tents, campervans and cars stretch as far as the eye can see. There has been an explosion of campers coming in from across the country this week ahead of large protests planned for Commonwealth Park and Parliament House tomorrow, Saturday 12 January. Once inside, a pervasive sense of warmth and friendliness is immediately noticeable. A festival atmosphere permeates the showgrounds; the mood is upbeat and positive, with crowds of smiling faces lining the streets waving to cars passing by and saying hello to anyone walking past. Being unable to work due to his vaccination status, Mr Simms said his issue lies with the mandates specifically: “My family are vaccinated, all my friends are vaccinated, all my work colleagues are vaccinated; there’s no hate there, it’s just I don’t want to get it, and I want to go to work,” he said. “I can see my work colleagues after work, I can hang out with them on the weekend … it’s just the fact I can’t go to work. “That’s my main fight here, the mandates.” Having been involved with the protests for over a week now, Mr Simms estimates 90 per cent of people he’s spoken to are skilled professionals who have lost their job over refusing to get a COVID-19 vaccine. “The Canberra Noticeboard think everyone here is a bum, but most people here worked until not long ago when they lost their jobs. “They’re schoolteachers, they’re nurses, they’re disability workers; they’re the occupations that have lost their job”",https://www.facebook.com/MMAMVAUSTRALIA/posts/485575743162859,facebook,PostedOnFacebookActivity
